gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4853566417			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004205	YUC-CC-255-11-006115		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				El-Cuyo-03-2019-215-crustaceos	2019-03-04	14:00	63	63	2019	3	4	2019-03-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Yucatán	NORTH_AMERICA	Golfo de México			MX	Yucatán	Tizimín		El Cuyo				0					21.51462	-87.60201									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-08-12T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.742Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.742Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566416			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004325	YUC-CC-255-11-006211		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	292				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Chahuayxol-04-2019-313-crustaceos	2019-04-04	11:40	94	94	2019	4	4	2019-04-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Othón P. Blanco		Chahuayxol				0					18.48556	-87.76125									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-11-23T00:00:00	Mexorchestia: a new genus of talitrid amphipod (Crustacea, Amphipoda, Talitridae) from the Gulf of Mexico and Caribbean Sea, with the description of a new species and two new subspecies. Wildish & LeCroy 2027				urn:lsid:marinespecies.org:taxname:819060							Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Platorchestiinae			Mexorchestia	Mexorchestia			carpenteri	raduloviciae		SUBSPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.742Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	8230937	8230937	1	54	229	1231	4466	8300498		7715868	Mexorchestia carpenteri	Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014	Mexorchestia carpenteri raduloviciae		EML	2025-07-31T12:20:35.742Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566415			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004204	YUC-CC-255-11-006114		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	3				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				El-Cuyo-03-2019-214-crustaceos	2019-03-04	14:00	63	63	2019	3	4	2019-03-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Yucatán	NORTH_AMERICA	Golfo de México			MX	Yucatán	Tizimín		El Cuyo				0					21.51462	-87.60201									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-06-05T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.742Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.742Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566414			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004324	YUC-CC-255-11-006210		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	133				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Chahuayxol-04-2019-312-crustaceos	2019-04-04	11:40	94	94	2019	4	4	2019-04-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Othón P. Blanco		Chahuayxol				0					18.48556	-87.76125									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-11-23T00:00:00	Mexorchestia: a new genus of talitrid amphipod (Crustacea, Amphipoda, Talitridae) from the Gulf of Mexico and Caribbean Sea, with the description of a new species and two new subspecies. Wildish & LeCroy 2026				urn:lsid:marinespecies.org:taxname:819060							Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Platorchestiinae			Mexorchestia	Mexorchestia			carpenteri	raduloviciae		SUBSPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.742Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	8230937	8230937	1	54	229	1231	4466	8300498		7715868	Mexorchestia carpenteri	Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014	Mexorchestia carpenteri raduloviciae		EML	2025-07-31T12:20:35.742Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566413			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004203	YUC-CC-255-11-006113		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				El-Cuyo-03-2019-213-crustaceos	2019-03-04	14:00	63	63	2019	3	4	2019-03-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Yucatán	NORTH_AMERICA	Golfo de México			MX	Yucatán	Tizimín		El Cuyo				0					21.51462	-87.60201									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-07-29T00:00:00	An illustrated identification guide to the nearshore marine and estuarine gammaridean amphipoda of Florida. LeCroy 2013				urn:lsid:marinespecies.org:taxname:158146							Rhepoxynius epistomus (Shoemaker, 1938)								Animalia	Arthropoda	Malacostraca	Amphipoda		Phoxocephalidae	Phoxocephalinae			Rhepoxynius	Rhepoxynius			epistomus			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.742Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2217197	2217197	1	54	229	1231	8010	2217188		2217197	Rhepoxynius epistomus	Rhepoxynius epistomus (Shoemaker, 1938)	Rhepoxynius epistomus		EML	2025-07-31T12:20:35.742Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566412			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004323	YUC-CC-255-11-006209		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Chahuayxol-04-2019-216-crustaceos	2019-04-04	11:40	94	94	2019	4	4	2019-04-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Othón P. Blanco		Chahuayxol				0					18.48508	-87.76133									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-11-23T00:00:00	Mexorchestia: a new genus of talitrid amphipod (Crustacea, Amphipoda, Talitridae) from the Gulf of Mexico and Caribbean Sea, with the description of a new species and two new subspecies. Wildish & LeCroy 2025				urn:lsid:marinespecies.org:taxname:819060							Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Platorchestiinae			Mexorchestia	Mexorchestia			carpenteri	raduloviciae		SUBSPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.742Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	8230937	8230937	1	54	229	1231	4466	8300498		7715868	Mexorchestia carpenteri	Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014	Mexorchestia carpenteri raduloviciae		EML	2025-07-31T12:20:35.742Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566411			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004202	YUC-CC-255-11-006110		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				El-Cuyo-03-2019-213-crustaceos	2019-03-04	14:00	63	63	2019	3	4	2019-03-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Yucatán	NORTH_AMERICA	Golfo de México			MX	Yucatán	Tizimín		El Cuyo				0					21.51462	-87.60201									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-07-29T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.742Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.742Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566410			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004322	YUC-CC-255-11-006208		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	32				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Chahuayxol-04-2019-215-crustaceos	2019-04-04	11:40	94	94	2019	4	4	2019-04-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Othón P. Blanco		Chahuayxol				0					18.48508	-87.76133									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-11-23T00:00:00	Mexorchestia: a new genus of talitrid amphipod (Crustacea, Amphipoda, Talitridae) from the Gulf of Mexico and Caribbean Sea, with the description of a new species and two new subspecies. Wildish & LeCroy 2024				urn:lsid:marinespecies.org:taxname:819060							Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Platorchestiinae			Mexorchestia	Mexorchestia			carpenteri	raduloviciae		SUBSPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.742Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	8230937	8230937	1	54	229	1231	4466	8300498		7715868	Mexorchestia carpenteri	Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014	Mexorchestia carpenteri raduloviciae		EML	2025-07-31T12:20:35.742Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566409			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004201	YUC-CC-255-11-006109		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	4				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				El-Cuyo-03-2019-212-crustaceos	2019-03-04	14:00	63	63	2019	3	4	2019-03-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Yucatán	NORTH_AMERICA	Golfo de México			MX	Yucatán	Tizimín		El Cuyo				0					21.51462	-87.60201									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-07-29T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.741Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.741Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566408			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004321	YUC-CC-255-11-006207		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Chahuayxol-04-2019-214-crustaceos	2019-04-04	11:40	94	94	2019	4	4	2019-04-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Othón P. Blanco		Chahuayxol				0					18.48508	-87.76133									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-11-23T00:00:00	Mexorchestia: a new genus of talitrid amphipod (Crustacea, Amphipoda, Talitridae) from the Gulf of Mexico and Caribbean Sea, with the description of a new species and two new subspecies. Wildish & LeCroy 2023				urn:lsid:marinespecies.org:taxname:819060							Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Platorchestiinae			Mexorchestia	Mexorchestia			carpenteri	raduloviciae		SUBSPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.741Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	8230937	8230937	1	54	229	1231	4466	8300498		7715868	Mexorchestia carpenteri	Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014	Mexorchestia carpenteri raduloviciae		EML	2025-07-31T12:20:35.741Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566407			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004200	YUC-CC-255-11-006073		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				El-Cuyo-03-2019-211-crustaceos	2019-03-04	14:00	63	63	2019	3	4	2019-03-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Yucatán	NORTH_AMERICA	Golfo de México			MX	Yucatán	Tizimín		El Cuyo				0					21.51462	-87.60201									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-09-14T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.741Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.741Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566406			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004320	YUC-CC-255-11-006206		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	184				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Chahuayxol-04-2019-213-crustaceos	2019-04-04	11:40	94	94	2019	4	4	2019-04-04	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Othón P. Blanco		Chahuayxol				0					18.48508	-87.76133									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-11-23T00:00:00	Mexorchestia: a new genus of talitrid amphipod (Crustacea, Amphipoda, Talitridae) from the Gulf of Mexico and Caribbean Sea, with the description of a new species and two new subspecies. Wildish & LeCroy 2022				urn:lsid:marinespecies.org:taxname:819060							Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Platorchestiinae			Mexorchestia	Mexorchestia			carpenteri	raduloviciae		SUBSPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.741Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	8230937	8230937	1	54	229	1231	4466	8300498		7715868	Mexorchestia carpenteri	Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014	Mexorchestia carpenteri raduloviciae		EML	2025-07-31T12:20:35.741Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566405			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004209	YUC-CC-255-11-006119		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				El-Cuyo-03-2019-225-crustaceos	2019-03-04	14:00	63	63	2019	3	4	2019-03-04	zona submareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Yucatán	NORTH_AMERICA	Golfo de México			MX	Yucatán	Tizimín		El Cuyo				0.5					21.51462	-87.60201									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-08-12T00:00:00	An illustrated identification guide to the nearshore marine and estuarine gammaridean amphipoda of Florida. LeCroy 2013				urn:lsid:marinespecies.org:taxname:158146							Rhepoxynius epistomus (Shoemaker, 1938)								Animalia	Arthropoda	Malacostraca	Amphipoda		Phoxocephalidae	Phoxocephalinae			Rhepoxynius	Rhepoxynius			epistomus			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.741Z			0.55	0.45		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2217197	2217197	1	54	229	1231	8010	2217188		2217197	Rhepoxynius epistomus	Rhepoxynius epistomus (Shoemaker, 1938)	Rhepoxynius epistomus		EML	2025-07-31T12:20:35.741Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566404			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004208	YUC-CC-255-11-006118		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				El-Cuyo-03-2019-224-crustaceos	2019-03-04	14:00	63	63	2019	3	4	2019-03-04	zona submareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Yucatán	NORTH_AMERICA	Golfo de México			MX	Yucatán	Tizimín		El Cuyo				0.5					21.51462	-87.60201									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-08-12T00:00:00	An illustrated identification guide to the nearshore marine and estuarine gammaridean amphipoda of Florida. LeCroy 2013				urn:lsid:marinespecies.org:taxname:158146							Rhepoxynius epistomus (Shoemaker, 1938)								Animalia	Arthropoda	Malacostraca	Amphipoda		Phoxocephalidae	Phoxocephalinae			Rhepoxynius	Rhepoxynius			epistomus			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.741Z			0.55	0.45		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2217197	2217197	1	54	229	1231	8010	2217188		2217197	Rhepoxynius epistomus	Rhepoxynius epistomus (Shoemaker, 1938)	Rhepoxynius epistomus		EML	2025-07-31T12:20:35.741Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
